Data Escala de Tempo 1 GE Simp 4;cod_aneel (tb_referenciacegusina (Usina));cod_nucleoaneel (tb_referenciacegusina (Usina));Data Dica;dsc_estado;id_subsistema;nom_tipousinasite;nom_usina2;Período Exibido GE;Selecione Tipo de GE Simp 4
30/08/2020 14:00:00;*;*;30/8/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;28648,951
30/08/2020 15:00:00;*;*;30/8/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;29221,913
30/08/2020 16:00:00;*;*;30/8/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;29903,848
30/08/2020 17:00:00;*;*;30/8/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;31422,372
30/08/2020 18:00:00;*;*;30/8/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;34159,505
30/08/2020 19:00:00;*;*;30/8/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;34085,351
30/08/2020 20:00:00;*;*;30/8/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;33269,884
30/08/2020 21:00:00;*;*;30/8/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;33227,394
30/08/2020 22:00:00;*;*;30/8/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;32308,244
30/08/2020 23:00:00;*;*;30/8/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;30442,349
31/08/2020 00:00:00;*;*;31/8/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;29364,431
31/08/2020 01:00:00;*;*;31/8/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;29273,321
31/08/2020 02:00:00;*;*;31/8/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;29304,969
31/08/2020 03:00:00;*;*;31/8/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;28317,416
31/08/2020 04:00:00;*;*;31/8/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;28116,255
31/08/2020 05:00:00;*;*;31/8/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;29204,727
31/08/2020 06:00:00;*;*;31/8/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;30465,132
31/08/2020 07:00:00;*;*;31/8/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;32032,658
31/08/2020 08:00:00;*;*;31/8/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;32761,811
31/08/2020 09:00:00;*;*;31/8/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;32902,458
31/08/2020 10:00:00;*;*;31/8/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;33568,464
31/08/2020 11:00:00;*;*;31/8/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;33629,289
31/08/2020 12:00:00;*;*;31/8/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;34109,367
31/08/2020 13:00:00;*;*;31/8/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;35131,812
31/08/2020 14:00:00;*;*;31/8/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;35241,826
31/08/2020 15:00:00;*;*;31/8/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;35604,789
31/08/2020 16:00:00;*;*;31/8/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;36864,965
31/08/2020 17:00:00;*;*;31/8/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;36369,539
31/08/2020 18:00:00;*;*;31/8/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;38717,891
31/08/2020 19:00:00;*;*;31/8/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;38475,853
31/08/2020 20:00:00;*;*;31/8/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;37252,033
31/08/2020 21:00:00;*;*;31/8/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;37008,668
31/08/2020 22:00:00;*;*;31/8/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;35080,512
31/08/2020 23:00:00;*;*;31/8/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;32909,724
01/09/2020 00:00:00;*;*;1/9/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;31151,892
01/09/2020 01:00:00;*;*;1/9/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;31296,568
01/09/2020 02:00:00;*;*;1/9/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;31274,171
01/09/2020 03:00:00;*;*;1/9/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;31670,517
01/09/2020 04:00:00;*;*;1/9/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;30984,009
01/09/2020 05:00:00;*;*;1/9/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;31662,997
01/09/2020 06:00:00;*;*;1/9/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;31889,271
01/09/2020 07:00:00;*;*;1/9/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;33226,899
01/09/2020 08:00:00;*;*;1/9/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;34339,448
01/09/2020 09:00:00;*;*;1/9/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;34762,868
01/09/2020 10:00:00;*;*;1/9/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;34537,801
01/09/2020 11:00:00;*;*;1/9/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;33367,608
01/09/2020 12:00:00;*;*;1/9/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;33174,993
01/09/2020 13:00:00;*;*;1/9/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;34129,736
01/09/2020 14:00:00;*;*;1/9/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;34883,417
01/09/2020 15:00:00;*;*;1/9/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;35877,136
01/09/2020 16:00:00;*;*;1/9/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;35901,126
01/09/2020 17:00:00;*;*;1/9/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;35338,881
01/09/2020 18:00:00;*;*;1/9/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;38226,659
01/09/2020 19:00:00;*;*;1/9/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;37419,011
01/09/2020 20:00:00;*;*;1/9/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;35395,776
01/09/2020 21:00:00;*;*;1/9/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;35188,101
01/09/2020 22:00:00;*;*;1/9/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;33419,064
01/09/2020 23:00:00;*;*;1/9/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;31649,909
02/09/2020 00:00:00;*;*;2/9/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;30220,753
02/09/2020 01:00:00;*;*;2/9/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;29953,591
02/09/2020 02:00:00;*;*;2/9/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;29902,6
02/09/2020 03:00:00;*;*;2/9/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;29611,887
02/09/2020 04:00:00;*;*;2/9/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;30266,817
02/09/2020 05:00:00;*;*;2/9/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;30603,255
02/09/2020 06:00:00;*;*;2/9/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;31423,496
02/09/2020 07:00:00;*;*;2/9/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;32863,384
02/09/2020 08:00:00;*;*;2/9/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;34032,297
02/09/2020 09:00:00;*;*;2/9/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;34580,178
02/09/2020 10:00:00;*;*;2/9/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;35265,358
02/09/2020 11:00:00;*;*;2/9/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;34429,137
02/09/2020 12:00:00;*;*;2/9/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;33758,239
02/09/2020 13:00:00;*;*;2/9/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;34459,562
02/09/2020 14:00:00;*;*;2/9/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;34943,282
02/09/2020 15:00:00;*;*;2/9/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;35274,371
02/09/2020 16:00:00;*;*;2/9/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;36014,464
02/09/2020 17:00:00;*;*;2/9/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;35786,808
02/09/2020 18:00:00;*;*;2/9/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;38513,251
02/09/2020 19:00:00;*;*;2/9/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;37601,543
02/09/2020 20:00:00;*;*;2/9/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;35864,323
02/09/2020 21:00:00;*;*;2/9/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;35067,707
02/09/2020 22:00:00;*;*;2/9/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;33518,308
02/09/2020 23:00:00;*;*;2/9/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;31466,356
03/09/2020 00:00:00;*;*;3/9/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;30104,044
03/09/2020 01:00:00;*;*;3/9/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;29711,016
03/09/2020 02:00:00;*;*;3/9/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;29262,05
03/09/2020 03:00:00;*;*;3/9/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;28961,815
03/09/2020 04:00:00;*;*;3/9/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;29164,207
03/09/2020 05:00:00;*;*;3/9/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;30028,925
03/09/2020 06:00:00;*;*;3/9/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;30024,567
03/09/2020 07:00:00;*;*;3/9/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;31201,508
03/09/2020 08:00:00;*;*;3/9/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;32898,428
03/09/2020 09:00:00;*;*;3/9/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;33518,333
03/09/2020 10:00:00;*;*;3/9/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;34192,879
03/09/2020 11:00:00;*;*;3/9/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;34713,345
03/09/2020 12:00:00;*;*;3/9/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;34503,495
03/09/2020 13:00:00;*;*;3/9/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;35879,133
03/09/2020 14:00:00;*;*;3/9/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;37134,258
03/09/2020 15:00:00;*;*;3/9/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;38096,411
03/09/2020 16:00:00;*;*;3/9/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;38279,642
03/09/2020 17:00:00;*;*;3/9/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;36931,376
03/09/2020 18:00:00;*;*;3/9/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;40012,484
03/09/2020 19:00:00;*;*;3/9/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;39009,477
03/09/2020 20:00:00;*;*;3/9/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;37164,815
03/09/2020 21:00:00;*;*;3/9/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;37308,263
03/09/2020 22:00:00;*;*;3/9/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;35213,987
03/09/2020 23:00:00;*;*;3/9/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;32637,56
04/09/2020 00:00:00;*;*;4/9/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;31021,176
04/09/2020 01:00:00;*;*;4/9/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;30422,355
04/09/2020 02:00:00;*;*;4/9/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;29446,34
04/09/2020 03:00:00;*;*;4/9/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;28981,152
04/09/2020 04:00:00;*;*;4/9/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;28888,186
04/09/2020 05:00:00;*;*;4/9/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;29623,315
04/09/2020 06:00:00;*;*;4/9/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;30056,974
04/09/2020 07:00:00;*;*;4/9/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;31727,515
04/09/2020 08:00:00;*;*;4/9/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;33755,599
04/09/2020 09:00:00;*;*;4/9/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;34485,848
04/09/2020 10:00:00;*;*;4/9/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;35003,057
04/09/2020 11:00:00;*;*;4/9/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;35584,66
04/09/2020 12:00:00;*;*;4/9/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;35770,061
04/09/2020 13:00:00;*;*;4/9/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;36455,575
04/09/2020 14:00:00;*;*;4/9/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;37080,552
04/09/2020 15:00:00;*;*;4/9/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;37350,313
04/09/2020 16:00:00;*;*;4/9/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;37557,753
04/09/2020 17:00:00;*;*;4/9/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;37940,343
04/09/2020 18:00:00;*;*;4/9/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;40006,702
04/09/2020 19:00:00;*;*;4/9/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;38796,764
04/09/2020 20:00:00;*;*;4/9/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;37827,753
04/09/2020 21:00:00;*;*;4/9/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;37936,65
04/09/2020 22:00:00;*;*;4/9/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;35603,239
04/09/2020 23:00:00;*;*;4/9/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;33338,975
05/09/2020 00:00:00;*;*;5/9/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;32160,517
05/09/2020 01:00:00;*;*;5/9/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;31157,555
05/09/2020 02:00:00;*;*;5/9/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;30567,11
05/09/2020 03:00:00;*;*;5/9/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;30115,947
05/09/2020 04:00:00;*;*;5/9/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;29631,323
05/09/2020 05:00:00;*;*;5/9/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;29251,365
05/09/2020 06:00:00;*;*;5/9/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;28715,908
05/09/2020 07:00:00;*;*;5/9/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;29000,99
05/09/2020 08:00:00;*;*;5/9/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;30111,435
05/09/2020 09:00:00;*;*;5/9/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;30610,768
05/09/2020 10:00:00;*;*;5/9/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;30864,246
05/09/2020 11:00:00;*;*;5/9/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;30064,499
05/09/2020 12:00:00;*;*;5/9/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;30011,085
05/09/2020 13:00:00;*;*;5/9/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;30246,307
05/09/2020 14:00:00;*;*;5/9/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;30594,953
05/09/2020 15:00:00;*;*;5/9/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;30976,318
05/09/2020 16:00:00;*;*;5/9/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;31509,643
05/09/2020 17:00:00;*;*;5/9/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;33155,605
05/09/2020 18:00:00;*;*;5/9/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;36822,822
05/09/2020 19:00:00;*;*;5/9/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;36015,318
05/09/2020 20:00:00;*;*;5/9/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;34340,855
05/09/2020 21:00:00;*;*;5/9/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;33418,291
05/09/2020 22:00:00;*;*;5/9/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;32412,109
05/09/2020 23:00:00;*;*;5/9/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;30526,373
06/09/2020 00:00:00;*;*;6/9/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;28882,473
06/09/2020 01:00:00;*;*;6/9/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;27988,452
06/09/2020 02:00:00;*;*;6/9/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;27983,421
06/09/2020 03:00:00;*;*;6/9/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;27563,681
06/09/2020 04:00:00;*;*;6/9/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;27494,842
06/09/2020 05:00:00;*;*;6/9/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;26939,113
06/09/2020 06:00:00;*;*;6/9/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;25804,303
06/09/2020 07:00:00;*;*;6/9/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;25093,75
06/09/2020 08:00:00;*;*;6/9/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;26695,297
06/09/2020 09:00:00;*;*;6/9/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;27708,477
06/09/2020 10:00:00;*;*;6/9/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;28999,619
06/09/2020 11:00:00;*;*;6/9/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;29821,666
06/09/2020 12:00:00;*;*;6/9/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;30222,453
06/09/2020 13:00:00;*;*;6/9/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;29977,187
06/09/2020 14:00:00;*;*;6/9/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;29822,757
06/09/2020 15:00:00;*;*;6/9/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;29904,082
06/09/2020 16:00:00;*;*;6/9/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;30265,913
06/09/2020 17:00:00;*;*;6/9/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;31657,852
06/09/2020 18:00:00;*;*;6/9/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;35250,114
06/09/2020 19:00:00;*;*;6/9/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;35227,727
06/09/2020 20:00:00;*;*;6/9/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;33956,574
06/09/2020 21:00:00;*;*;6/9/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;33879,407
06/09/2020 22:00:00;*;*;6/9/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;32547,256
06/09/2020 23:00:00;*;*;6/9/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;31315,692
07/09/2020 00:00:00;*;*;7/9/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;29693,671
07/09/2020 01:00:00;*;*;7/9/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;28227,706
07/09/2020 02:00:00;*;*;7/9/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;28119,419
07/09/2020 03:00:00;*;*;7/9/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;28070,224
07/09/2020 04:00:00;*;*;7/9/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;27852,454
07/09/2020 05:00:00;*;*;7/9/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;27571,238
07/09/2020 06:00:00;*;*;7/9/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;27041,549
07/09/2020 07:00:00;*;*;7/9/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;26948,843
07/09/2020 08:00:00;*;*;7/9/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;28282,273
07/09/2020 09:00:00;*;*;7/9/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;29692,309
07/09/2020 10:00:00;*;*;7/9/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;30980,8
07/09/2020 11:00:00;*;*;7/9/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;31793,913
07/09/2020 12:00:00;*;*;7/9/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;32240,903
07/09/2020 13:00:00;*;*;7/9/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;32114,493
07/09/2020 14:00:00;*;*;7/9/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;31847,067
07/09/2020 15:00:00;*;*;7/9/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;31574,746
07/09/2020 16:00:00;*;*;7/9/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;32311,551
07/09/2020 17:00:00;*;*;7/9/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;33520,551
07/09/2020 18:00:00;*;*;7/9/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;36723,216
07/09/2020 19:00:00;*;*;7/9/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;35928,877
07/09/2020 20:00:00;*;*;7/9/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;34341,222
07/09/2020 21:00:00;*;*;7/9/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;33622,213
07/09/2020 22:00:00;*;*;7/9/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;32688,254
07/09/2020 23:00:00;*;*;7/9/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;30578,897
08/09/2020 00:00:00;*;*;8/9/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;29974,899
08/09/2020 01:00:00;*;*;8/9/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;29119,893
08/09/2020 02:00:00;*;*;8/9/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;28392,444
08/09/2020 03:00:00;*;*;8/9/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;28653,852
08/09/2020 04:00:00;*;*;8/9/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;28827,74
08/09/2020 05:00:00;*;*;8/9/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;29287,888
08/09/2020 06:00:00;*;*;8/9/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;30213,865
08/09/2020 07:00:00;*;*;8/9/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;31557,558
08/09/2020 08:00:00;*;*;8/9/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;32712,898
08/09/2020 09:00:00;*;*;8/9/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;33595,315
08/09/2020 10:00:00;*;*;8/9/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;34812,628
08/09/2020 11:00:00;*;*;8/9/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;35517,124
08/09/2020 12:00:00;*;*;8/9/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;35375,772
08/09/2020 13:00:00;*;*;8/9/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;36282,536
08/09/2020 14:00:00;*;*;8/9/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;37044,205
08/09/2020 15:00:00;*;*;8/9/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;37648,944
08/09/2020 16:00:00;*;*;8/9/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;38117,913
08/09/2020 17:00:00;*;*;8/9/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;36788,63
08/09/2020 18:00:00;*;*;8/9/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;39078,311
08/09/2020 19:00:00;*;*;8/9/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;38319,838
08/09/2020 20:00:00;*;*;8/9/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;36844,904
08/09/2020 21:00:00;*;*;8/9/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;36810,574
08/09/2020 22:00:00;*;*;8/9/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;35037,764
08/09/2020 23:00:00;*;*;8/9/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;32801,905
09/09/2020 00:00:00;*;*;9/9/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;31089,506
09/09/2020 01:00:00;*;*;9/9/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;30059,323
09/09/2020 02:00:00;*;*;9/9/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;29771,47
09/09/2020 03:00:00;*;*;9/9/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;28849,699
09/09/2020 04:00:00;*;*;9/9/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;28761,12
09/09/2020 05:00:00;*;*;9/9/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;28754,353
09/09/2020 06:00:00;*;*;9/9/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;29646,221
09/09/2020 07:00:00;*;*;9/9/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;32559,005
09/09/2020 08:00:00;*;*;9/9/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;34123,371
09/09/2020 09:00:00;*;*;9/9/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;34895,263
09/09/2020 10:00:00;*;*;9/9/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;35316,232
09/09/2020 11:00:00;*;*;9/9/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;35809,278
09/09/2020 12:00:00;*;*;9/9/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;36077,334
09/09/2020 13:00:00;*;*;9/9/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;36321,781
09/09/2020 14:00:00;*;*;9/9/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;37684,521
09/09/2020 15:00:00;*;*;9/9/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;38064,925
09/09/2020 16:00:00;*;*;9/9/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;38580,809
